latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.27,105.1842,302.1,1.7,1.3,2023-10-28,1442,Terra,MODIS,46,61.03,291.5,7.2,N,0
-2.8483,106.2493,310.6,1.4,1.2,2023-10-28,1442,Terra,MODIS,80,61.03,292.8,14,N,0
-1.8863,105.8365,314.1,1.1,1.1,2023-10-29,0303,Terra,MODIS,58,61.03,296.7,7.5,D,0
-2.5567,106.0118,325.5,1.2,1.1,2023-10-29,0303,Terra,MODIS,77,61.03,297.7,21.8,D,0
-2.6815,105.294,322,1.1,1,2023-10-29,0303,Terra,MODIS,35,61.03,303.7,12.6,D,0
-2.9892,105.1838,323.6,1.1,1,2023-10-29,0304,Terra,MODIS,58,61.03,304.4,16.1,D,0
-3.4015,105.5519,322.9,1.1,1.1,2023-10-29,0304,Terra,MODIS,73,61.03,302.3,15.1,D,0
-3.4484,105.7423,320.2,1.2,1.1,2023-10-29,0304,Terra,MODIS,46,61.03,302.6,11.9,D,0
-3.4878,105.647,325.3,1.2,1.1,2023-10-29,0304,Terra,MODIS,76,61.03,300.5,16.8,D,0
-3.4946,104.9208,331.8,1.1,1,2023-10-29,0304,Terra,MODIS,76,61.03,299.8,23.2,D,0
-3.4091,105.2402,350.8,2.4,1.5,2023-10-29,0630,Aqua,MODIS,95,61.03,303.4,168.7,D,0
-3.5672,105.7083,320,2.2,1.4,2023-10-29,0630,Aqua,MODIS,31,61.03,302.6,27.6,D,0
-3.541,105.803,318.2,2.2,1.4,2023-10-29,0630,Aqua,MODIS,63,61.03,299.7,22.9,D,0
-3.5341,105.6638,335.2,2.2,1.4,2023-10-29,0630,Aqua,MODIS,78,61.03,301.7,76.6,D,0
-3.5212,105.662,362.5,2.2,1.4,2023-10-29,0630,Aqua,MODIS,100,61.03,302.8,262,D,0
-3.5239,105.6423,331.8,2.2,1.4,2023-10-29,0630,Aqua,MODIS,68,61.03,301,64.2,D,0
-3.5199,105.6769,323.8,2.2,1.4,2023-10-29,0630,Aqua,MODIS,52,61.03,302.3,37.2,D,0
-3.5227,105.6573,370.4,2.2,1.4,2023-10-29,0630,Aqua,MODIS,100,61.03,303.1,344.2,D,0
-3.5064,105.4928,316.8,2.3,1.5,2023-10-29,0630,Aqua,MODIS,65,61.03,299.9,24.4,D,0
-3.5132,105.3473,324.7,2.3,1.5,2023-10-29,0630,Aqua,MODIS,31,61.03,305.6,40,D,0
-3.4477,105.7262,316.5,2.2,1.4,2023-10-29,0630,Aqua,MODIS,25,61.03,299.1,18.4,D,0
-3.4972,105.3662,328.2,2.3,1.5,2023-10-29,0630,Aqua,MODIS,64,61.03,305.4,54.8,D,0
-3.5975,104.6346,316.7,2.7,1.6,2023-10-29,0630,Aqua,MODIS,32,61.03,297.2,33.1,D,0
-3.427,105.7821,317.9,2.2,1.4,2023-10-29,0630,Aqua,MODIS,41,61.03,296.6,19.4,D,0
-3.4296,105.763,350.7,2.2,1.4,2023-10-29,0630,Aqua,MODIS,95,61.03,302,168,D,0
-3.4879,105.2367,344.9,2.4,1.5,2023-10-29,0630,Aqua,MODIS,92,61.03,303.8,138.3,D,0
-3.4908,105.2154,324.6,2.4,1.5,2023-10-29,0630,Aqua,MODIS,46,61.03,304.5,34.4,D,0
-3.4266,105.7751,336.3,2.2,1.4,2023-10-29,0630,Aqua,MODIS,87,61.03,297.9,83.5,D,0
-3.4294,105.756,338.6,2.2,1.4,2023-10-29,0630,Aqua,MODIS,89,61.03,301.5,94.6,D,0
-3.4917,105.2302,338.7,2.4,1.5,2023-10-29,0630,Aqua,MODIS,89,61.03,304,100.9,D,0
-3.4012,105.7716,322.1,2.2,1.4,2023-10-29,0630,Aqua,MODIS,74,61.03,299.7,36.7,D,0
-3.4039,105.7524,315.2,2.2,1.4,2023-10-29,0630,Aqua,MODIS,30,61.03,296.9,17.3,D,0
-3.4784,105.2284,324.5,2.4,1.5,2023-10-29,0630,Aqua,MODIS,74,61.03,302.9,35.1,D,0
-3.4681,105.2053,339.7,2.4,1.5,2023-10-29,0630,Aqua,MODIS,89,61.03,302.8,108.1,D,0
-3.4171,105.473,323.8,2.3,1.5,2023-10-29,0630,Aqua,MODIS,55,61.03,300.4,33.5,D,0
-3.4199,105.4528,326.6,2.3,1.5,2023-10-29,0630,Aqua,MODIS,62,61.03,301.7,40.5,D,0
-3.4608,105.1608,321.5,2.4,1.5,2023-10-29,0630,Aqua,MODIS,58,61.03,300.6,35.5,D,0
-3.4385,105.2228,342.6,2.4,1.5,2023-10-29,0630,Aqua,MODIS,91,61.03,304.8,128.2,D,0
-3.4223,105.2421,343.4,2.4,1.5,2023-10-29,0630,Aqua,MODIS,92,61.03,303.2,120.4,D,0
-3.4252,105.2209,330.4,2.4,1.5,2023-10-29,0630,Aqua,MODIS,52,61.03,303.6,59.1,D,0
-3.4119,105.2191,347.5,2.4,1.5,2023-10-29,0630,Aqua,MODIS,94,61.03,302.2,156.6,D,0
-3.3986,105.2172,333.4,2.4,1.5,2023-10-29,0630,Aqua,MODIS,63,61.03,301.3,73.3,D,0
-3.4268,105.2378,338.2,2.4,1.5,2023-10-29,0630,Aqua,MODIS,88,61.03,303.9,85.2,D,0
-3.4299,105.2167,335.2,2.4,1.5,2023-10-29,0630,Aqua,MODIS,77,61.03,304.4,80.8,D,0
-3.4135,105.2359,362.4,2.4,1.5,2023-10-29,0630,Aqua,MODIS,100,61.03,303.7,274.6,D,0
-3.4166,105.2148,333.5,2.4,1.5,2023-10-29,0630,Aqua,MODIS,65,61.03,302.1,72.7,D,0
-3.4033,105.213,335.3,2.4,1.5,2023-10-29,0630,Aqua,MODIS,62,61.03,301.1,84,D,0
-3.39,105.2111,330.6,2.4,1.5,2023-10-29,0630,Aqua,MODIS,30,61.03,300.5,62.9,D,0
-3.3081,105.6947,323.4,2.2,1.4,2023-10-29,0630,Aqua,MODIS,37,61.03,300.8,36.1,D,0
-3.3164,105.6364,334.4,2.2,1.4,2023-10-29,0630,Aqua,MODIS,86,61.03,301.7,78.6,D,0
-3.3008,105.6541,341.3,2.2,1.4,2023-10-29,0630,Aqua,MODIS,88,61.03,303.4,104.8,D,0
-3.3063,105.615,339.9,2.2,1.4,2023-10-29,0630,Aqua,MODIS,84,61.03,302.4,101.6,D,0
-3.309,105.5954,342.1,2.2,1.4,2023-10-29,0630,Aqua,MODIS,91,61.03,302.2,118.3,D,0
-3.3327,105.3312,337.3,2.3,1.5,2023-10-29,0630,Aqua,MODIS,88,61.03,305.9,101.4,D,0
-3.3195,105.3293,340.1,2.3,1.5,2023-10-29,0630,Aqua,MODIS,90,61.03,307,115.9,D,0
-3.3224,105.3086,341,2.3,1.5,2023-10-29,0630,Aqua,MODIS,90,61.03,306.2,120.1,D,0
-3.3252,105.2878,325.4,2.4,1.5,2023-10-29,0630,Aqua,MODIS,67,61.03,302.9,43.4,D,0
-3.3635,105.0093,320.5,2.5,1.5,2023-10-29,0630,Aqua,MODIS,39,61.03,300.7,29.9,D,0
-3.35,105.0074,321.1,2.5,1.5,2023-10-29,0630,Aqua,MODIS,35,61.03,300.2,31.5,D,0
-3.3224,105.3227,336.6,2.3,1.5,2023-10-29,0630,Aqua,MODIS,88,61.03,307.7,95.1,D,0
-3.3254,105.302,336.3,2.3,1.5,2023-10-29,0630,Aqua,MODIS,87,61.03,305.4,90,D,0
-3.3092,105.3208,321.8,2.3,1.5,2023-10-29,0630,Aqua,MODIS,38,61.03,305,32.8,D,0
-3.3554,105.0012,327.1,2.5,1.5,2023-10-29,0630,Aqua,MODIS,77,61.03,299.9,55.7,D,0
-3.316,105.0846,330.1,2.4,1.5,2023-10-29,0630,Aqua,MODIS,78,61.03,299.9,73.3,D,0
-3.2624,105.272,331.8,2.4,1.5,2023-10-29,0630,Aqua,MODIS,84,61.03,302.3,76.5,D,0
-3.2653,105.2511,321.4,2.4,1.5,2023-10-29,0630,Aqua,MODIS,73,61.03,300.9,37.2,D,0
-3.2831,105.1239,320.6,2.4,1.5,2023-10-29,0630,Aqua,MODIS,60,61.03,298.5,38.8,D,0
-3.2405,105.3323,327.3,2.3,1.5,2023-10-29,0630,Aqua,MODIS,80,61.03,301.2,56.1,D,0
-3.2003,105.2585,323.4,2.4,1.5,2023-10-29,0630,Aqua,MODIS,77,61.03,299.5,47.6,D,0
-3.0337,105.5976,322.1,2.2,1.4,2023-10-29,0630,Aqua,MODIS,26,61.03,297.8,35.3,D,0
-3.0081,105.5939,321.6,2.2,1.4,2023-10-29,0630,Aqua,MODIS,38,61.03,297.6,34.4,D,0
-3.0092,105.5892,318.7,2.2,1.4,2023-10-29,0630,Aqua,MODIS,18,61.03,296.9,26.4,D,0
-3.0035,105.2611,325,2.3,1.5,2023-10-29,0630,Aqua,MODIS,33,61.03,301.3,38.8,D,0
-2.9992,105.1969,333.3,2.4,1.5,2023-10-29,0630,Aqua,MODIS,47,61.03,302.9,77.4,D,0
-3.0021,105.1759,343.7,2.4,1.5,2023-10-29,0630,Aqua,MODIS,92,61.03,301.3,143.4,D,0
-3.0051,105.1549,324.5,2.4,1.5,2023-10-29,0630,Aqua,MODIS,73,61.03,299.3,53.2,D,0
-2.9859,105.195,356.5,2.4,1.5,2023-10-29,0630,Aqua,MODIS,98,61.03,300.6,231.8,D,0
-2.9889,105.174,340.5,2.4,1.5,2023-10-29,0630,Aqua,MODIS,88,61.03,298.2,117.1,D,0
-2.9844,105.1087,327,2.4,1.5,2023-10-29,0630,Aqua,MODIS,36,61.03,297.9,52.1,D,0
-2.9595,105.1912,319.3,2.4,1.5,2023-10-29,0630,Aqua,MODIS,23,61.03,295.3,29.7,D,0
-2.974,105.0855,328.2,2.4,1.5,2023-10-29,0630,Aqua,MODIS,44,61.03,299.3,56.9,D,0
-2.9781,105.0791,333.9,2.4,1.5,2023-10-29,0630,Aqua,MODIS,77,61.03,300,82.7,D,0
-2.7531,106.3734,315.7,1.9,1.3,2023-10-29,0630,Aqua,MODIS,60,61.03,296.6,17.3,D,0
-2.9011,105.2397,317.5,2.3,1.5,2023-10-29,0630,Aqua,MODIS,46,61.03,297.9,27.2,D,0
-2.5869,106.338,312,1.9,1.3,2023-10-29,0630,Aqua,MODIS,42,61.03,290.3,17.1,D,0
-2.5894,106.3212,326.1,1.9,1.3,2023-10-29,0630,Aqua,MODIS,75,61.03,293.9,50.8,D,0
-2.1046,105.9538,328,2,1.4,2023-10-29,0630,Aqua,MODIS,82,61.03,296.7,51,D,0
-2.1072,105.9362,325.4,2,1.4,2023-10-29,0630,Aqua,MODIS,80,61.03,297.4,42.2,D,0
-2.1001,105.899,322.1,2,1.4,2023-10-29,0630,Aqua,MODIS,77,61.03,297.7,38.3,D,0
-3.5645,105.7277,320.5,2.2,1.4,2023-10-29,0630,Aqua,MODIS,42,61.03,303.4,30.7,D,0
-3.4507,105.0575,313.6,1.9,1.3,2023-10-29,1522,Terra,MODIS,87,61.03,293.7,28.1,N,0
-3.4142,105.2226,328.9,1.9,1.4,2023-10-29,1522,Terra,MODIS,100,61.03,295.7,66.6,N,0
-3.4155,105.4949,307.7,2,1.4,2023-10-29,1522,Terra,MODIS,72,61.03,293.3,18.7,N,0
-3.5029,104.9216,318.7,1.8,1.3,2023-10-29,1522,Terra,MODIS,97,61.03,295.4,38.6,N,0
-3.5053,104.9057,311.3,1.8,1.3,2023-10-29,1522,Terra,MODIS,82,61.03,294.1,23.5,N,0
-3.4246,105.4907,304.6,2,1.4,2023-10-29,1522,Terra,MODIS,58,61.03,293.1,13.7,N,0
-3.5072,104.9167,305.4,1.8,1.3,2023-10-29,1522,Terra,MODIS,47,61.03,293.8,13.8,N,0
-3.4123,105.4888,314.4,2,1.4,2023-10-29,1522,Terra,MODIS,89,61.03,294.1,32.7,N,0
-3.4932,104.9309,315.3,1.8,1.3,2023-10-29,1522,Terra,MODIS,91,61.03,294.5,30.4,N,0
-3.4955,104.9149,373.9,1.8,1.3,2023-10-29,1522,Terra,MODIS,100,61.03,302.7,309.1,N,0
-3.4978,104.8989,347.3,1.8,1.3,2023-10-29,1522,Terra,MODIS,100,61.03,296.6,132.9,N,0
-3.4839,104.9132,305.7,1.8,1.3,2023-10-29,1522,Terra,MODIS,65,61.03,293.4,14.5,N,0
-3.4237,105.2414,317.4,1.9,1.4,2023-10-29,1522,Terra,MODIS,95,61.03,294.3,37.4,N,0
-3.4262,105.2244,304.2,1.9,1.4,2023-10-29,1522,Terra,MODIS,40,61.03,293.5,12.5,N,0
-3.4117,105.2396,352.9,1.9,1.4,2023-10-29,1522,Terra,MODIS,100,61.03,297.8,175,N,0
-3.4279,105.8348,315.2,2.2,1.4,2023-10-29,1522,Terra,MODIS,91,61.03,294.3,36.7,N,0
-3.4389,105.0557,307.8,1.9,1.3,2023-10-29,1522,Terra,MODIS,72,61.03,292.3,17.8,N,0
-3.3997,105.2378,310.8,1.9,1.4,2023-10-29,1522,Terra,MODIS,74,61.03,293.2,20.2,N,0
-3.3228,105.2198,313.4,1.9,1.4,2023-10-29,1522,Terra,MODIS,19,61.03,294,25.8,N,0
-3.3548,105.0031,324,1.9,1.3,2023-10-29,1522,Terra,MODIS,100,61.03,294.8,53.5,N,0
-3.343,105.0013,319.2,1.9,1.3,2023-10-29,1522,Terra,MODIS,98,61.03,294,41.3,N,0
-3.2893,105.1974,309,1.9,1.4,2023-10-29,1522,Terra,MODIS,41,61.03,292.6,19,N,0
-3.3045,105.0967,306.5,1.9,1.3,2023-10-29,1522,Terra,MODIS,46,61.03,292,16.1,N,0
-3.2962,105.1926,306.9,1.9,1.4,2023-10-29,1522,Terra,MODIS,28,61.03,292.5,15.4,N,0
-3.3106,105.0918,309.7,1.9,1.3,2023-10-29,1522,Terra,MODIS,18,61.03,292.5,19.7,N,0
-3.4182,105.4772,314.5,2,1.4,2023-10-29,1522,Terra,MODIS,89,61.03,293.7,33,N,0
-3.2559,105.2744,304.9,1,1,2023-10-29,1852,Aqua,MODIS,62,61.03,291,6.4,N,0
-3.2694,105.182,301.4,1,1,2023-10-29,1852,Aqua,MODIS,18,61.03,291.1,3.5,N,0
-3.2708,105.1909,305.1,1,1,2023-10-29,1852,Aqua,MODIS,58,61.03,292.2,5.5,N,0
-3.2899,105.1972,305.2,1,1,2023-10-29,1852,Aqua,MODIS,26,61.03,291,5.4,N,0
-3.2912,105.206,319.9,1,1,2023-10-29,1852,Aqua,MODIS,99,61.03,292,16.8,N,0
-3.3169,105.3131,301.9,1,1,2023-10-29,1852,Aqua,MODIS,45,61.03,290.9,4.3,N,0
-3.3126,105.2233,304.3,1,1,2023-10-29,1852,Aqua,MODIS,16,61.03,291.1,4.7,N,0
-3.3215,105.222,313.7,1,1,2023-10-29,1852,Aqua,MODIS,71,61.03,294.2,10.6,N,0
-3.3291,105.2119,314.4,1,1,2023-10-29,1852,Aqua,MODIS,59,61.03,291.2,11.1,N,0
-3.3304,105.2207,319.3,1,1,2023-10-29,1852,Aqua,MODIS,85,61.03,294.3,15,N,0
-3.4303,105.8314,303.2,1,1,2023-10-29,1852,Aqua,MODIS,28,61.03,291.5,4,N,0
-3.4316,105.8404,307,1,1,2023-10-29,1852,Aqua,MODIS,68,61.03,292.6,5.9,N,0
-3.3509,105.2359,319.8,1,1,2023-10-29,1852,Aqua,MODIS,98,61.03,295.7,15.7,N,0
-3.3344,105.0028,305.8,1,1,2023-10-29,1852,Aqua,MODIS,66,61.03,293.6,6.4,N,0
-3.3357,105.0117,308,1,1,2023-10-29,1852,Aqua,MODIS,73,61.03,293.3,7.9,N,0
-3.4056,105.4812,309.7,1,1,2023-10-29,1852,Aqua,MODIS,37,61.03,294.5,7.4,N,0
-3.4069,105.49,342.1,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,299,45.5,N,0
-3.3433,105.0015,337.3,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,295.4,38.2,N,0
-3.3446,105.0104,330.3,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,296,28.4,N,0
-3.3816,105.2586,310.2,1,1,2023-10-29,1852,Aqua,MODIS,43,61.03,292.6,8.3,N,0
-3.4158,105.4887,352.5,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,299.9,66.3,N,0
-3.3522,105.0002,318.6,1,1,2023-10-29,1852,Aqua,MODIS,97,61.03,293,15.4,N,0
-3.3535,105.0091,334.2,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,296.4,33.7,N,0
-3.4247,105.4874,319.1,1,1,2023-10-29,1852,Aqua,MODIS,98,61.03,294.6,15.5,N,0
-3.399,105.2412,315.6,1,1,2023-10-29,1852,Aqua,MODIS,75,61.03,292.9,12.6,N,0
-3.4066,105.231,327.7,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,292.4,23.9,N,0
-3.4079,105.2399,368.9,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,301.2,110.5,N,0
-3.4092,105.2488,335,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,296.8,33.7,N,0
-3.4168,105.2386,321.4,1,1,2023-10-29,1852,Aqua,MODIS,90,61.03,293.5,16.6,N,0
-3.4181,105.2475,321.1,1,1,2023-10-29,1852,Aqua,MODIS,63,61.03,295.2,16.5,N,0
-3.426,105.3006,303.9,1,1,2023-10-29,1852,Aqua,MODIS,58,61.03,293.6,5.2,N,0
-3.427,105.2462,309.6,1,1,2023-10-29,1852,Aqua,MODIS,57,61.03,293.9,8.3,N,0
-3.4452,105.0625,338.2,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,296.6,38.9,N,0
-3.4478,105.0803,309.9,1,1,2023-10-29,1852,Aqua,MODIS,51,61.03,294.3,8.3,N,0
-3.4567,105.079,321.7,1,1,2023-10-29,1852,Aqua,MODIS,93,61.03,294.2,17.6,N,0
-3.5131,105.2089,306.4,1,1,2023-10-29,1852,Aqua,MODIS,68,61.03,293.1,6.8,N,0
-3.5144,105.2178,306.9,1,1,2023-10-29,1852,Aqua,MODIS,70,61.03,293.8,7.1,N,0
-3.4859,104.9047,324.6,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,294.8,21.5,N,0
-3.4873,104.9136,380.7,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,304,155.9,N,0
-3.4886,104.9225,363.9,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,303.8,96.2,N,0
-3.4899,104.9314,329.3,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,297.7,26.8,N,0
-3.4949,104.9035,321.9,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,293.4,18.9,N,0
-3.4962,104.9123,363.3,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,300.7,94.7,N,0
-3.4975,104.9212,351.7,1,1,2023-10-29,1852,Aqua,MODIS,100,61.03,300.7,65.2,N,0
-3.4988,104.9301,304.5,1,1,2023-10-29,1852,Aqua,MODIS,57,61.03,294.3,4.9,N,0
-3.4849,105.5826,321.8,1.5,1.2,2023-10-30,0711,Aqua,MODIS,63,61.03,298.9,17.6,D,0
-3.4808,105.5754,328.6,1.5,1.2,2023-10-30,0711,Aqua,MODIS,64,61.03,298.4,30.1,D,0
-3.5975,105.4804,328.4,1.4,1.2,2023-10-30,0711,Aqua,MODIS,66,61.03,298.5,27.4,D,0
-3.2894,105.1962,302.3,3.6,1.8,2023-10-30,1425,Terra,MODIS,40,61.03,285.7,23.7,N,0
-3.331,105.2072,305.4,3.6,1.8,2023-10-30,1425,Terra,MODIS,64,61.03,287.8,33.4,N,0
-3.3174,105.4233,300.1,3.4,1.7,2023-10-30,1425,Terra,MODIS,8,61.03,286.5,23.3,N,0
-3.4039,105.2238,303.5,3.6,1.8,2023-10-30,1425,Terra,MODIS,30,61.03,288.7,22.8,N,0
-3.4195,105.2259,305.9,3.6,1.8,2023-10-30,1425,Terra,MODIS,66,61.03,289.3,33.7,N,0
-3.4951,104.9084,335.9,3.8,1.8,2023-10-30,1425,Terra,MODIS,100,61.03,282.5,263,N,0
-3.4872,104.9124,338.9,3.8,1.8,2023-10-30,1425,Terra,MODIS,100,61.03,281.4,292.8,N,0
-3.4915,104.879,308.6,3.8,1.8,2023-10-30,1425,Terra,MODIS,28,61.03,286.1,58.7,N,0
-3.4399,105.7486,306.2,3.2,1.7,2023-10-30,1425,Terra,MODIS,67,61.03,288.2,35.7,N,0
-3.4082,105.2361,309.8,1.1,1,2023-10-31,1506,Terra,MODIS,78,61.03,279.7,10.4,N,0
-3.4095,105.2268,302.1,1.1,1,2023-10-31,1506,Terra,MODIS,35,61.03,281.2,5,N,0
-3.3332,105.1154,304.6,1,1,2023-10-31,1506,Terra,MODIS,61,61.03,271,7.9,N,0
-3.2929,105.2041,301.5,1.1,1,2023-10-31,1506,Terra,MODIS,41,61.03,276.1,5.8,N,0
-3.0761,105.2368,314,1.1,1,2023-10-31,1506,Terra,MODIS,88,61.03,290.1,12.5,N,0
-3.0774,105.2274,311.2,1.1,1,2023-10-31,1506,Terra,MODIS,82,61.03,290.3,10.1,N,0
-3.0672,105.2388,314.2,1.1,1,2023-10-31,1506,Terra,MODIS,89,61.03,285,13.6,N,0
-3.0685,105.2294,333.4,1.1,1,2023-10-31,1506,Terra,MODIS,100,61.03,291.2,36.7,N,0
-2.6279,105.3436,304.9,1.1,1,2023-10-31,1506,Terra,MODIS,62,61.03,286.2,5.9,N,0
-2.4105,105.378,302.4,1.1,1,2023-10-31,1506,Terra,MODIS,49,61.03,283.2,4.6,N,0
-3.3477,105.0058,309,2.9,1.6,2023-11-01,0328,Terra,MODIS,32,61.03,279,18.6,D,0
-3.4081,105.233,309.4,3,1.6,2023-11-01,0328,Terra,MODIS,26,61.03,285.5,20.7,D,0
-3.5153,104.8952,304.3,2.8,1.6,2023-11-01,0328,Terra,MODIS,0,61.03,270.6,13.9,D,0
-3.5656,105.5904,324.2,1,1,2023-11-01,0656,Aqua,MODIS,79,61.03,289.3,15.1,D,0
-3.4971,104.9157,327.5,1,1,2023-11-01,0656,Aqua,MODIS,80,61.03,299.6,16.2,D,0
-3.4882,104.9144,358,1,1,2023-11-01,0656,Aqua,MODIS,99,61.03,302.4,71.1,D,0
-3.4784,104.6663,331.6,1,1,2023-11-01,0656,Aqua,MODIS,80,61.03,291.7,26.4,D,0
-2.995,106.7904,337.1,1.1,1,2023-11-01,0656,Aqua,MODIS,76,61.03,298.7,33,D,0
-2.9964,106.781,316.8,1.1,1,2023-11-01,0656,Aqua,MODIS,0,61.03,297,6.9,D,0
-3.2275,104.6753,337,1,1,2023-11-01,0656,Aqua,MODIS,88,61.03,298.2,28.1,D,0
-3.2186,104.674,329.9,1,1,2023-11-01,0656,Aqua,MODIS,82,61.03,300.1,18.1,D,0
-3.2199,104.6651,323.7,1,1,2023-11-01,0656,Aqua,MODIS,47,61.03,299.5,11.4,D,0
-2.9009,106.7991,314.9,1.1,1,2023-11-01,0656,Aqua,MODIS,40,61.03,295.1,6.7,D,0
-3.1751,104.6586,327.5,1,1,2023-11-01,0656,Aqua,MODIS,73,61.03,300.5,13.4,D,0
-3.0729,105.2373,328.6,1,1,2023-11-01,0656,Aqua,MODIS,71,61.03,300.2,15.6,D,0
-3.0742,105.2285,349.2,1,1,2023-11-01,0656,Aqua,MODIS,95,61.03,306.8,49.9,D,0
-3.0653,105.2272,324.1,1,1,2023-11-01,0656,Aqua,MODIS,58,61.03,302,11.1,D,0
-3.0551,105.2347,330.2,1,1,2023-11-01,0656,Aqua,MODIS,78,61.03,300,16.7,D,0
-3.0564,105.2259,339.2,1,1,2023-11-01,0656,Aqua,MODIS,89,61.03,302.9,30.6,D,0
-2.84,106.5258,330.5,1,1,2023-11-01,0656,Aqua,MODIS,65,61.03,304.7,18.6,D,0
-3.0477,105.0346,320.4,1,1,2023-11-01,0656,Aqua,MODIS,45,61.03,297.7,8.5,D,0
-3.049,105.0257,323.6,1,1,2023-11-01,0656,Aqua,MODIS,64,61.03,296.6,10.4,D,0
-3.0068,105.1915,330,1,1,2023-11-01,0656,Aqua,MODIS,36,61.03,299.9,17.2,D,0
-2.8168,106.4309,327.6,1,1,2023-11-01,0656,Aqua,MODIS,79,61.03,298.5,17.3,D,0
-2.8181,106.4217,320.8,1,1,2023-11-01,0656,Aqua,MODIS,69,61.03,300.7,9.7,D,0
-2.9665,105.2063,332,1,1,2023-11-01,0656,Aqua,MODIS,68,61.03,297.3,22.9,D,0
-2.9576,105.205,325,1,1,2023-11-01,0656,Aqua,MODIS,43,61.03,297.9,14.9,D,0
-2.742,106.562,323,1.1,1,2023-11-01,0656,Aqua,MODIS,73,61.03,300.5,11.9,D,0
-2.7433,106.5527,342.4,1.1,1,2023-11-01,0656,Aqua,MODIS,91,61.03,301.7,40.8,D,0
-2.7637,106.4136,324.6,1,1,2023-11-01,0656,Aqua,MODIS,75,61.03,302.7,11.4,D,0
-2.7329,106.5606,338.3,1.1,1,2023-11-01,0656,Aqua,MODIS,88,61.03,301.6,32.2,D,0
-2.7342,106.5513,337.9,1.1,1,2023-11-01,0656,Aqua,MODIS,88,61.03,300.9,31.2,D,0
-2.7356,106.542,327.4,1.1,1,2023-11-01,0656,Aqua,MODIS,76,61.03,299,15.3,D,0
-2.9348,105.1113,333.1,1,1,2023-11-01,0656,Aqua,MODIS,37,61.03,305.3,20.4,D,0
-2.7066,106.5605,323.2,1.1,1,2023-11-01,0656,Aqua,MODIS,71,61.03,301.2,11.1,D,0
-2.7079,106.5512,318,1.1,1,2023-11-01,0656,Aqua,MODIS,45,61.03,300.5,5.5,D,0
-2.6894,106.6152,322.4,1.1,1,2023-11-01,0656,Aqua,MODIS,62,61.03,302.4,8.5,D,0
-2.7109,106.4662,329.5,1,1,2023-11-01,0656,Aqua,MODIS,80,61.03,300,19.3,D,0
-2.7163,106.4292,336.7,1,1,2023-11-01,0656,Aqua,MODIS,87,61.03,299.6,30,D,0
-2.8878,105.2434,328.6,1,1,2023-11-01,0656,Aqua,MODIS,80,61.03,292.8,19.8,D,0
-2.7831,105.5268,324.8,1,1,2023-11-01,0656,Aqua,MODIS,49,61.03,307.7,13.9,D,0
-2.8267,105.2254,320.9,1,1,2023-11-01,0656,Aqua,MODIS,48,61.03,298.2,10.6,D,0
-2.7973,105.3659,322.2,1,1,2023-11-01,0656,Aqua,MODIS,47,61.03,304.5,9.9,D,0
-2.8106,105.1985,313.3,1,1,2023-11-01,0656,Aqua,MODIS,0,61.03,290.8,7,D,0
-2.728,105.2045,324.3,1,1,2023-11-01,0656,Aqua,MODIS,57,61.03,306.1,11.9,D,0
-2.7142,105.1063,322.2,1,1,2023-11-01,0656,Aqua,MODIS,43,61.03,300.3,12.2,D,0
-2.7168,105.0886,326.2,1,1,2023-11-01,0656,Aqua,MODIS,66,61.03,295.6,15.9,D,0
-2.6262,105.3377,314.4,1,1,2023-11-01,0656,Aqua,MODIS,26,61.03,284.3,7.4,D,0
-2.3419,106.0878,315.7,1,1,2023-11-01,0656,Aqua,MODIS,64,61.03,298.5,4.8,D,0
-2.215,105.9459,319.8,1,1,2023-11-01,0657,Aqua,MODIS,62,61.03,299.4,9.6,D,0
-3.3348,105.129,307.6,1.2,1.1,2023-11-02,1449,Terra,MODIS,37,61.03,290.3,8.6,N,0
-3.3364,105.118,327.2,1.2,1.1,2023-11-02,1449,Terra,MODIS,100,61.03,290.5,33.1,N,0
-3.2969,105.3327,308.3,1.2,1.1,2023-11-02,1449,Terra,MODIS,74,61.03,291.6,9.3,N,0
-3.3265,105.1167,313.2,1.2,1.1,2023-11-02,1449,Terra,MODIS,77,61.03,289.5,13.7,N,0
-3.3432,104.995,301.8,1.3,1.1,2023-11-02,1449,Terra,MODIS,19,61.03,285.2,5.4,N,0
